applicationid,FINAL_PD,PRED
Д\286\012192344,0.0021353560397413887,0.0
Д\286\012192369,0.005681411288749961,0.0
Д\286\012192415,0.006626256363932812,0.0
Д\286\012192463,0.0030033406228555204,0.0
Д\286\012192473,0.004733130664322739,0.0
Д\286\012192482,0.003770960999993035,0.0
Д\286\012192486,0.005676052485056821,0.0
Д\286\012192493,0.004559330661227421,0.0
Д\286\012192512,0.0036148077191839197,0.0
Д\286\012192523,0.005676052485056821,0.0
Д\286\012192535,0.006635428427757459,0.0
Д\286\012192543,0.004046304607402303,0.0
Д\286\012192547,0.003810419463975577,0.0
Д\286\012192570,0.003230439466608415,0.0
Д\286\012192596,0.004665552190649556,0.0
Д\286\012192624,0.014913053188396167,0.0
Д\286\012192682,0.0039186874391288,0.0
Д\286\012192684,0.007447780305982533,0.0
Д\286\012192697,0.0033938841501056707,0.0
Д\286\012192712,0.006577673803466886,0.0
Д\286\012192731,0.005056509597046668,0.0
Д\286\012192737,0.01002049381942533,0.0
Д\286\012192753,0.003134403770696835,0.0
Д\286\012192783,0.005136668509833004,0.0
Д\286\012192800,0.003841234840527877,0.0
Д\286\012192803,0.0067591836066826895,0.0
Д\286\012192806,0.011973860675268018,0.0
Д\286\012192839,0.005131388399980532,0.0
Д\286\012192857,0.003802350158582784,0.0
Д\286\012192908,0.004558184814954265,0.0
Д\286\012192941,0.005560721063706296,0.0
Д\286\012192958,0.00266299471583208,0.0
Д\286\012192972,0.004655381186388077,0.0
Д\286\012192975,0.005251518380600463,0.0
Д\286\012192977,0.0622777940322966,0.0
Д\286\012193003,0.004303248312750582,0.0
Д\286\012193013,0.004300514541745795,0.0
Д\286\012193034,0.005310889962898653,0.0
Д\286\012193046,0.00396702262619415,0.0
Д\286\012193059,0.0032531193436227544,0.0
Д\286\012193071,0.0045786277383759524,0.0
Д\286\012193128,0.00449980000656948,0.0
Д\286\012193153,0.010831435387872389,0.0
Д\286\012193171,0.003352708830216721,0.0
Д\286\012193238,0.007852112042702235,0.0
Д\286\012193296,0.01132630047370498,0.0
Д\286\012193359,0.004847831510412736,0.0
Д\286\012193387,0.0032280330650603086,0.0
Д\286\012193414,0.007282573403920832,0.0
Д\286\012193428,0.006075860007153474,0.0
Д\286\012193442,0.003231520008610353,0.0
Д\286\012193453,0.003979100284228558,0.0
Д\286\012193456,0.0054753012953260285,0.0
Д\286\012193525,0.0036384258144049634,0.0
Д\286\012193566,0.0038847077054591016,0.0
Д\286\012193572,0.012894447455247376,0.0
Д\286\012193611,0.010214178424849592,0.0
Д\286\012193626,0.001522519834351457,0.0
Д\286\012193628,0.005131388399980532,0.0
Д\286\012193643,0.003270966246302463,0.0
Д\286\012193654,0.004578031910625138,0.0
Д\286\012193655,0.003506213129324345,0.0
Д\286\012193661,0.0037368942640424235,0.0
Д\286\012193700,0.008879035041168937,0.0
Д\286\012193759,0.003940255051183691,0.0
Д\286\012193789,0.0055158708259986445,0.0
Д\286\012193794,0.0030033406228555204,0.0
Д\286\012193803,0.0109354148805335,0.0
Д\286\012193819,0.0060180194346743055,0.0
Д\286\012193848,0.006423827470153709,0.0
Д\286\012193882,0.004124634480336219,0.0
Д\286\012193904,0.0037237735893333257,0.0
Д\286\012193916,0.005066069481755382,0.0
Д\286\012193940,0.0036062330192735133,0.0
Д\286\012193942,0.006635428427757459,0.0
Д\286\012193952,0.006535470730995667,0.0
Д\286\012193977,0.003695295103912306,0.0
Д\286\012194027,0.0034900585583747083,0.0
Д\286\012194032,0.0039025817065984204,0.0
Д\286\012194055,0.0032647566811029017,0.0
Д\286\012194083,0.0030834327868378654,0.0
Д\286\012194095,0.017132748933163487,0.0
Д\286\012194113,0.005676052485056821,0.0
Д\286\012194122,0.0038507193883234665,0.0
Д\286\012194132,0.003940255051183691,0.0
Д\286\012194144,0.0026510937745403322,0.0
Д\286\012194146,0.004407616514371946,0.0
Д\286\012194152,0.0043040493969336326,0.0
Д\286\012194157,0.006565393224975489,0.0
Д\286\012194182,0.0042279075127409065,0.0
Д\286\012194226,0.0055743675285215705,0.0
Д\286\012194255,0.004168648626701596,0.0
Д\286\012194274,0.0045037105420142045,0.0
Д\286\012194293,0.004680203627112165,0.0
Д\286\012194306,0.0031741077681853034,0.0
Д\286\012194308,0.004709456546615115,0.0
Д\286\012194316,0.013413411190797343,0.0
Д\286\012194362,0.0016244466167421158,0.0
Д\286\012194370,0.007721069269598769,0.0
Д\286\012194374,0.003971756295437093,0.0
Д\286\012194463,0.004626588840467813,0.0
Д\286\012194551,0.0038558747621850694,0.0
Д\286\012194595,0.006984962745558256,0.0
Д\286\012194602,0.0036899495056775516,0.0
Д\286\012194637,0.005265645816830545,0.0
Д\286\012194734,0.0045082257838235835,0.0
Д\286\012194756,0.004209756707925479,0.0
Д\286\012194757,0.005302406658565202,0.0
Д\286\012194807,0.00401644413023728,0.0
Д\286\012194808,0.003636353073186081,0.0
Д\286\012194831,0.004870940068416184,0.0
Д\286\012194931,0.0033105743659866734,0.0
Д\286\012194972,0.0038742076517455336,0.0
Д\286\012194991,0.003177344494017946,0.0
Д\286\012194994,0.004669734693194796,0.0
Д\286\012194996,0.00484749507750696,0.0
Д\286\012195012,0.00610333596961593,0.0
Д\286\012195044,0.003810419463975577,0.0
Д\286\012195059,0.006265003196491941,0.0
Д\286\012195073,0.006765781468264073,0.0
Д\286\012195092,0.003882132472135969,0.0
Д\286\012195102,0.010384772360743462,0.0
Д\286\012195106,0.0036517258727726794,0.0
Д\286\012195169,0.010457549885960244,0.0
Д\286\012195178,0.0063568855148136245,0.0
Д\286\012195232,0.003939152190437157,0.0
Д\286\012195297,0.004737891820214124,0.0
Д\286\012195345,0.005002588931211642,0.0
Д\286\012195377,0.010421046041558434,0.0
Д\286\012195385,0.004306242258995307,0.0
Д\286\012195388,0.0037106091785407795,0.0
Д\286\012195483,0.008379140464427698,0.0
Д\286\012195499,0.004529329915062915,0.0
Д\286\012195509,0.00390905272758926,0.0
Д\286\012195512,0.0019055958943934384,0.0
Д\286\012195515,0.010637418956832297,0.0
Д\286\012195522,0.004426047557839809,0.0
Д\286\012195531,0.007520695461288791,0.0
Д\286\012195571,0.002790808567813695,0.0
Д\286\012195572,0.0061263064105995324,0.0
Д\286\012195641,0.0036389595792942382,0.0
Д\286\012195701,0.003313633158845483,0.0
Д\286\012195718,0.005575399030200732,0.0
Д\286\012195743,0.004304182082561245,0.0
Д\286\012195748,0.004175674725532988,0.0
Д\286\012195757,0.010107227658659358,0.0
Д\286\012195783,0.006889011019928222,0.0
Д\286\012195829,0.005860236575116579,0.0
Д\286\012195849,0.0023552690504500635,0.0
Д\286\012195939,0.005028560299428856,0.0
Д\286\012195951,0.0038311897279249586,0.0
Д\286\012195961,0.0037781816704247147,0.0
Д\286\012195974,0.00348919512386786,0.0
Д\286\012196016,0.004897478608941931,0.0
Д\286\012196057,0.0057846231431214696,0.0
Д\286\012196105,0.005236077119408631,0.0
Д\286\012196116,0.0066559048788878755,0.0
Д\286\012196205,0.004622969737802152,0.0
Д\286\012196274,0.003844780280621146,0.0
Д\286\012196285,0.01463445182629059,0.0
Д\286\012196308,0.004256704778182622,0.0
Д\286\012196317,0.0038699666054361815,0.0
Д\286\012196351,0.004188146768960251,0.0
Д\286\012196392,0.003324572393423978,0.0
Д\286\012196397,0.004468275628449987,0.0
Д\286\012196407,0.0043614783138321905,0.0
Д\286\012196422,0.006593497108799515,0.0
Д\286\012196452,0.0027073542663992515,0.0
Д\286\012196470,0.0019065776137565972,0.0
Д\286\012196480,0.00971355588313708,0.0
Д\286\012196487,0.003600350380685446,0.0
Д\286\012196516,0.0040152374271934565,0.0
Д\286\012196531,0.0038954011993536652,0.0
Д\286\012196533,0.002462446816614588,0.0
Д\286\012196577,0.0043734880085308375,0.0
Д\286\012196647,0.014890136029324067,0.0
Д\286\012196658,0.003630889496029099,0.0
Д\286\012196664,0.003177344494017946,0.0
Д\286\012196686,0.0031601126608338864,0.0
Д\286\012196739,0.0038600358142201006,0.0
Д\286\012196752,0.003718855786939095,0.0
Д\286\012196757,0.0032531193436227544,0.0
Д\286\012196762,0.007787615637007333,0.0
Д\286\012196798,0.0035190441901066572,0.0
Д\286\012196863,0.0021406308943169245,0.0
Д\286\012196891,0.006319560714646632,0.0
Д\286\012196914,0.004759896153004878,0.0
Д\286\012196936,0.001921682841232942,0.0
Д\286\012196944,0.0038397032866208866,0.0
Д\286\012196955,0.004877768698461768,0.0
Д\286\012196964,0.005066069481755382,0.0
Д\286\012196967,0.004790501761162826,0.0
Д\286\012196973,0.003940255051183691,0.0
Д\286\012196978,0.004012071035029608,0.0
Д\286\012197035,0.004252379050941972,0.0
Д\286\012197058,0.0041332273546890175,0.0
Д\286\012197109,0.0038507193883234665,0.0
Д\286\012197110,0.0033965927440408974,0.0
Д\286\012197158,0.004813038961778508,0.0
Д\286\012197174,0.0023479445849210285,0.0
Д\286\012197178,0.005265645816830545,0.0
Д\286\012197179,0.004669734693194796,0.0
Д\286\012197217,0.004914793247189162,0.0
Д\286\012197221,0.005560721063706296,0.0
Д\286\012197226,0.0039038911950704776,0.0
Д\286\012197236,0.00457178356710698,0.0
Д\286\012197252,0.004860706531769737,0.0
Д\286\012197255,0.003131021290407312,0.0
Д\286\012197285,0.0045391668967943175,0.0
Д\286\012197303,0.005983664659633848,0.0
Д\286\012197344,0.004525964756372487,0.0
Д\286\012197405,0.004468275628449987,0.0
Д\286\012197425,0.003434206809813527,0.0
Д\286\012197428,0.005906186459321659,0.0
Д\286\012197527,0.0017356004660981758,0.0
Д\286\012197529,0.004586192339048138,0.0
Д\286\012197609,0.006277692669689209,0.0
Д\286\012197636,0.0032531193436227544,0.0
Д\286\012197641,0.006014729798793683,0.0
Д\286\012197682,0.0036517258727726794,0.0
Д\286\012197686,0.0034147850049693683,0.0
Д\286\012197693,0.00419044823086273,0.0
Д\286\012197725,0.00390905272758926,0.0
Д\286\012197729,0.009806289291076638,0.0
Д\286\012197737,0.003133520758135804,0.0
Д\286\012197760,0.004297586941106223,0.0
Д\286\012197810,0.00470468249738913,0.0
Д\286\012197860,0.00562379078766332,0.0
Д\286\012197862,0.005076793376578319,0.0
Д\286\012197871,0.004205467632567756,0.0
Д\286\012197873,0.004470752157688331,0.0
Д\286\012197910,0.004012071035029608,0.0
Д\286\012197920,0.003133520758135804,0.0
Д\286\012197987,0.0042222697277976015,0.0
Д\286\012198000,0.0037781816704247147,0.0
Д\286\012198023,0.008322870702349987,0.0
Д\286\012198030,0.008519349909520127,0.0
Д\286\012198031,0.0033416619532834844,0.0
Д\286\012198060,0.00379558611120965,0.0
Д\286\012198085,0.004688356388154872,0.0
Д\286\012198121,0.005335184581510561,0.0
Д\286\012198126,0.0040791285975383396,0.0
Д\286\012198136,0.006655477136877011,0.0
Д\286\012198144,0.003708802270918938,0.0
Д\286\012198161,0.005998287891381623,0.0
Д\286\012198229,0.004336742882512425,0.0
Д\286\012198262,0.013651930095341417,0.0
Д\286\012198265,0.006479995641582436,0.0
Д\286\012198271,0.005028880049298512,0.0
Д\286\012198342,0.004477578928543529,0.0
Д\286\012198349,0.005066069481755382,0.0
Д\286\012198415,0.007576565355500243,0.0
Д\286\012198512,0.005958653535186762,0.0
Д\286\012198544,0.00337117196044744,0.0
Д\286\012198594,0.004731213052630887,0.0
Д\286\012198601,0.002881928686704238,0.0
Д\286\012198606,0.0036842376212011365,0.0
Д\286\012198645,0.0040102518654447,0.0
Д\286\012198701,0.004565291086805246,0.0
Д\286\012198708,0.004283349932347638,0.0
Д\286\012198728,0.0088858895386599,0.0
Д\286\012198754,0.005066069481755382,0.0
Д\286\012198760,0.0035189237509866064,0.0
Д\286\012198798,0.00420769804846665,0.0
Д\286\012198812,0.00962532303020443,0.0
Д\286\012198892,0.009834140296501087,0.0
Д\286\012198964,0.0088924383514765,0.0
Д\286\012198965,0.004035133307158933,0.0
Д\286\012198979,0.0022817347178492936,0.0
Д\286\012198980,0.004151961348191816,0.0
Д\286\012199040,0.012908969536408346,0.0
Д\286\012199045,0.004613363418159846,0.0
Д\286\012199170,0.0030033406228555204,0.0
Д\286\012199240,0.007800968935913997,0.0
Д\286\012199245,0.008552324774310775,0.0
Д\286\012199291,0.003177344494017946,0.0
Д\286\012199296,0.014156785929117378,0.0
Д\286\012199383,0.005901642383012353,0.0
Д\286\012199402,0.004031272305412162,0.0
Д\286\012199429,0.004650504999818882,0.0
Д\286\012199441,0.004107779077068944,0.0
Д\286\012199512,0.006164962660436272,0.0
Д\286\012199515,0.003389515742133531,0.0
Д\286\012199518,0.0037993849549473823,0.0
Д\286\012199534,0.00500974616378136,0.0
Д\286\012199550,0.005063771996598929,0.0
Д\286\012199556,0.009072896798539145,0.0
Д\286\012199572,0.006282886925813778,0.0
Д\286\012199598,0.0036766097043852597,0.0
Д\286\012199673,0.003340704794120649,0.0
Д\286\012199684,0.0045391668967943175,0.0
Д\286\012199704,0.0030819168425320837,0.0
Д\286\012199736,0.004751118975391891,0.0
Д\286\012199753,0.007989034877097378,0.0
Д\286\012199754,0.004493906608364552,0.0
Д\286\012199759,0.008323009053456357,0.0
Д\286\012199775,0.005187432953281792,0.0
Д\286\012199832,0.00329452498127467,0.0
Д\286\012199838,0.01061688602844607,0.0
Д\286\012199846,0.0036389595792942382,0.0
Д\286\012199855,0.007552873121637238,0.0
Д\286\012199878,0.004250010142978728,0.0
Д\286\012199888,0.003643344078350393,0.0
Д\286\012199956,0.002881928686704238,0.0
Д\286\012200010,0.007652401801088234,0.0
Д\286\012200013,0.006224698883898479,0.0
Д\286\012200014,0.003000099153222322,0.0
Д\286\012200035,0.004703357370133446,0.0
Д\286\012200057,0.004558184814954265,0.0
Д\286\012200062,0.007610867163982845,0.0
Д\286\012200097,0.0032655647581858803,0.0
Д\286\012200119,0.0029587534528089615,0.0
Д\286\012200184,0.0032531193436227544,0.0
Д\286\012200324,0.007037032740944689,0.0
Д\286\012200339,0.04990251001084782,0.0
Д\286\012200347,0.01237014699762703,0.0
Д\286\012200422,0.004235534838542338,0.0
Д\286\012200444,0.00827194884254878,0.0
Д\286\012200572,0.004685520976706629,0.0
Д\286\012200626,0.006436572748275161,0.0
Д\286\012200636,0.003713829752530894,0.0
Д\286\012200642,0.005801359541110938,0.0
Д\286\012200646,0.004664061501000849,0.0
Д\286\012200667,0.005067494309815928,0.0
Д\286\012200711,0.004796326729599258,0.0
Д\286\012200758,0.005032376295702524,0.0
Д\286\012200763,0.004336742882512425,0.0
Д\286\012200770,0.004490782775585259,0.0
Д\286\012200792,0.006221093319136427,0.0
Д\286\012200817,0.006160687156053867,0.0
Д\286\012200823,0.0034710524250696696,0.0
Д\286\012200847,0.00752808367512581,0.0
Д\286\012200876,0.003359655400689823,0.0
Д\286\012200993,0.01180344682025945,0.0
Д\286\012200994,0.0032324305473885565,0.0
Д\286\012201005,0.0034900585583747083,0.0
Д\286\012201016,0.007771818768342987,0.0
Д\286\012201026,0.011940279782407935,0.0
Д\286\012201113,0.008811279410847464,0.0
Д\286\012201124,0.02032635428175173,0.0
Д\286\012201177,0.01614285759186178,0.0
Д\286\012201195,0.0036634398000982616,0.0
Д\286\012201213,0.00191022261121056,0.0
Д\286\012201307,0.007558807544010123,0.0
Д\286\012201356,0.003848246254264157,0.0
Д\286\012201454,0.0034056226372713473,0.0
Д\286\012201456,0.004314374934282871,0.0
Д\286\012201507,0.003533594877022859,0.0
Д\286\012201595,0.005919566590458641,0.0
Д\286\012201656,0.0034900585583747083,0.0
Д\286\012201736,0.0038509324203967244,0.0
Д\286\012201742,0.004623406744855197,0.0
Д\286\012201753,0.0021789004400618746,0.0
Д\286\012201896,0.0031137677904511238,0.0
Д\286\012201930,0.005103613676443495,0.0
Д\286\012201931,0.005103613676443495,0.0
Д\286\012201962,0.008820783744900335,0.0
Д\286\012202479,0.005716671700518661,0.0
Д\286\012202500,0.007234690441069963,0.0
Д\286\012202530,0.004359094819194672,0.0
Д\286\012202622,0.0088924383514765,0.0
Д\286\012202676,0.010124115185203546,0.0
Д\286\012202695,0.0021022030385217014,0.0
Д\286\012202717,0.0038154265571716476,0.0
Д\286\012202723,0.005028560299428856,0.0
Д\286\012202746,0.0030033406228555204,0.0
Д\286\012202757,0.003000099153222322,0.0
Д\286\012202796,0.004148464399572832,0.0
Д\286\012202806,0.0032324305473885565,0.0
Д\286\012202823,0.002484918971965671,0.0
Д\286\012202826,0.0035696557604741547,0.0
Д\286\012202887,0.004828098888016394,0.0
Д\286\012202892,0.00329452498127467,0.0
Д\286\012202896,0.006155261801732779,0.0
Д\286\012202943,0.003661230415384337,0.0
Д\286\012202959,0.004509668223951961,0.0
Д\286\012203047,0.0025507400239808847,0.0
Д\286\012203052,0.003217788784466183,0.0
Д\286\012203099,0.010368790992940302,0.0
Д\286\012203142,0.013065434491709823,0.0
Д\286\012203148,0.0033826234897831077,0.0
Д\286\012203193,0.003810715237504364,0.0
Д\286\012203249,0.004600735799288502,0.0
Д\286\012203291,0.0035095607032967894,0.0
Д\286\012203339,0.002891161883813416,0.0
Д\286\012203349,0.014116939938071456,0.0
Д\286\012203357,0.003791471904446295,0.0
Д\286\012203358,0.003217788784466183,0.0
Д\286\012203363,0.004371460596155672,0.0
Д\286\012203364,0.004716021459703542,0.0
Д\286\012203402,0.005301132726360451,0.0
Д\286\012203433,0.00629765921022355,0.0
Д\286\012203435,0.004524019751820909,0.0
Д\286\012203480,0.0024018723733478767,0.0
Д\286\012203509,0.003659713728266417,0.0
Д\286\012203519,0.005041528473358065,0.0
Д\286\012203526,0.010817392780684106,0.0
Д\286\012203562,0.008066083100400998,0.0
Д\286\012203575,0.003981712946431055,0.0
Д\286\012203589,0.006434713696061273,0.0
Д\286\012203629,0.004860706531769737,0.0
Д\286\012203640,0.0036517258727726794,0.0
Д\286\012203692,0.0036148077191839197,0.0
Д\286\012203693,0.003901005051311245,0.0
Д\286\012203741,0.004336742882512425,0.0
Д\286\012203743,0.004012071035029608,0.0
Д\286\012203746,0.005024883365851937,0.0
Д\286\012203759,0.005260297114820587,0.0
Д\286\012203781,0.004468275628449987,0.0
Д\286\012203867,0.005917747366362414,0.0
Д\286\012203890,0.004730010380369995,0.0
Д\286\012203901,0.004603122495145439,0.0
Д\286\012203934,0.005974691654639569,0.0
Д\286\012203943,0.0038509324203967244,0.0
Д\286\012203988,0.004650504999818882,0.0
Д\286\012204034,0.004689692728274535,0.0
Д\286\012204077,0.003808312762721542,0.0
Д\286\012204109,0.015996532364923936,0.0
Д\286\012204130,0.006200548727660861,0.0
Д\286\012204150,0.004629895175041479,0.0
Д\286\012204154,0.004408243240462352,0.0
Д\286\012204157,0.003940255051183691,0.0
Д\286\012204165,0.002023761274355324,0.0
Д\286\012204174,0.005369710175081338,0.0
Д\286\012204239,0.009476356990824171,0.0
Д\286\012204254,0.005631213431274588,0.0
Д\286\012204275,0.005110031406020399,0.0
Д\286\012204303,0.007079569273944132,0.0
Д\286\012204349,0.005834588802484233,0.0
Д\286\012204362,0.00788225017492774,0.0
Д\286\012204374,0.013267687646204495,0.0
Д\286\012204403,0.0043040493969336326,0.0
Д\286\012204404,0.0032656379254025337,0.0
Д\286\012204425,0.0033965927440408974,0.0
Д\286\012204453,0.0043352397541807815,0.0
Д\286\012204499,0.008427906949229702,0.0
Д\286\012204514,0.004012071035029608,0.0
Д\286\012204559,0.003177344494017946,0.0
Д\286\012204572,0.005994706599817225,0.0
Д\286\012204580,0.005806366233011368,0.0
Д\286\012204665,0.011310550449179143,0.0
Д\286\012204690,0.0031327452531724333,0.0
Д\286\012204700,0.010415489591747377,0.0
Д\286\012204731,0.0038509324203967244,0.0
Д\286\012204744,0.0035102728137976617,0.0
Д\286\012204765,0.006712172173985713,0.0
Д\286\012204766,0.004246562769670892,0.0
Д\286\012204792,0.01081016851656596,0.0
Д\286\012204846,0.004709716495505248,0.0
Д\286\012204852,0.008784571764897992,0.0
Д\286\012204899,0.005957976610523504,0.0
Д\286\012204919,0.00634835899664722,0.0
Д\286\012204935,0.004914793247189162,0.0
Д\286\012204950,0.007209262100889663,0.0
Д\286\012204952,0.005149851317366732,0.0
Д\286\012204977,0.003177344494017946,0.0
Д\286\012205026,0.0015210065053543542,0.0
Д\286\012205031,0.005334884603804396,0.0
Д\286\012205128,0.003343029019835364,0.0
Д\286\012205151,0.0034353376992117147,0.0
Д\286\012205179,0.00223619375184863,0.0
Д\286\012205201,0.006284120512065811,0.0
Д\286\012205202,0.004848165563425062,0.0
Д\286\012205260,0.003708802270918938,0.0
Д\286\012205281,0.003971756295437093,0.0
Д\286\012205341,0.003270966246302463,0.0
Д\286\012205398,0.004668735864737115,0.0
Д\286\012205475,0.0045786277383759524,0.0
Д\286\012205481,0.005218038771502933,0.0
Д\286\012205482,0.004357038069092237,0.0
Д\286\012205490,0.004479465177194478,0.0
Д\286\012205505,0.0039186874391288,0.0
Д\286\012205529,0.0045948203103427275,0.0
Д\286\012205536,0.004321147943439685,0.0
Д\286\012205624,0.0076363751345477566,0.0
Д\286\012205643,0.00329452498127467,0.0
Д\286\012205671,0.0036021755110170906,0.0
Д\286\012205724,0.014155626479575047,0.0
Д\286\012205746,0.007842310021650634,0.0
Д\286\012205761,0.007160168391460179,0.0
Д\286\012205819,0.017486376476570194,0.0
Д\286\012205846,0.014295341914262242,0.0
Д\286\012205851,0.0036770856465371915,0.0
Д\286\012205862,0.008878638504737281,0.0
Д\286\012205885,0.005816125909383495,0.0
Д\286\012205890,0.0038397032866208866,0.0
Д\286\012205926,0.008402701609825203,0.0
Д\286\012205972,0.003134403770696835,0.0
Д\286\012206003,0.0043108347069347,0.0
Д\286\012206044,0.003713829752530894,0.0
Д\286\012206054,0.004427937374846346,0.0
Д\286\012206065,0.0031765581778198785,0.0
Д\286\012206073,0.0034807606408988993,0.0
Д\286\012206077,0.0037953635317373577,0.0
Д\286\012206144,0.004357038069092237,0.0
Д\286\012206154,0.0058754226327778734,0.0
Д\286\012206180,0.00745575353244343,0.0
Д\286\012206182,0.0037106091785407795,0.0
Д\286\012206204,0.02338817309388245,0.0
Д\286\012206262,0.011158446955080833,0.0
Д\286\012206275,0.003229529486877731,0.0
Д\286\012206276,0.005253328737124622,0.0
Д\286\012206287,0.009940466515447648,0.0
Д\286\012206335,0.003242813738364057,0.0
Д\286\012206356,0.005946972603111815,0.0
Д\286\012206371,0.006107245773168072,0.0
Д\286\012206395,0.004209042439476404,0.0
Д\286\012206410,0.004187995290628499,0.0
Д\286\012206445,0.004175674725532988,0.0
Д\286\012206457,0.0031332022366402806,0.0
Д\286\012206490,0.007890608081724952,0.0
Д\286\012206493,0.0047700856953783255,0.0
Д\286\012206506,0.005479063541464765,0.0
Д\286\012206511,0.007202689178797614,0.0
Д\286\012206556,0.002304843769324399,0.0
Д\286\012206572,0.013482113235156808,0.0
Д\286\012206648,0.003449383792062803,0.0
Д\286\012206674,0.003810715237504364,0.0
Д\286\012206691,0.004947455090658942,0.0
Д\286\012206700,0.005026169858375103,0.0
Д\286\012206747,0.0045916315113407385,0.0
Д\286\012206769,0.01572711413246028,0.0
Д\286\012206866,0.006011693602614111,0.0
Д\286\012207005,0.004688727660758962,0.0
Д\286\012207007,0.0031601126608338864,0.0
Д\286\012207041,0.005657394515663439,0.0
Д\286\012207087,0.0041332273546890175,0.0
Д\286\012207120,0.0036389595792942382,0.0
Д\286\012207128,0.0074446405629060766,0.0
Д\286\012207183,0.004511830922790472,0.0
Д\286\012207205,0.003177344494017946,0.0
Д\286\012207291,0.004138453975352278,0.0
Д\286\012207320,0.005794671236541734,0.0
Д\286\012207352,0.008514888668160376,0.0
Д\286\012207359,0.004168648626701596,0.0
Д\286\012207368,0.003533594877022859,0.0
Д\286\012207385,0.003994855265406352,0.0
Д\286\012207390,0.0036617875526513267,0.0
Д\286\012207420,0.00654007093756754,0.0
Д\286\012207469,0.004866533432133966,0.0
Д\286\012207498,0.006602952311858969,0.0
Д\286\012207584,0.00419044823086273,0.0
Д\286\012207638,0.0015531947595019517,0.0
Д\286\012207657,0.010886170851336384,0.0
Д\286\012207659,0.003713638915034386,0.0
Д\286\012207662,0.003965058701847772,0.0
Д\286\012207731,0.003409425984453189,0.0
Д\286\012207787,0.009379064315261918,0.0
Д\286\012207819,0.0034353376992117147,0.0
Д\286\012207829,0.005228815820710465,0.0
Д\286\012207851,0.0034326514516994223,0.0
Д\286\012207870,0.005067494309815928,0.0
Д\286\012207904,0.004168648626701596,0.0
Д\286\012207939,0.013370694479467536,0.0
Д\286\012207950,0.005421862626404495,0.0
Д\286\012207960,0.01062859123826977,0.0
Д\286\012207991,0.005994706599817225,0.0
Д\286\012208029,0.004489137687771045,0.0
Д\286\012208033,0.0062943528216724744,0.0
Д\286\012208075,0.004635347870029626,0.0
Д\286\012208109,0.003981786887677561,0.0
Д\286\012208125,0.0030033406228555204,0.0
Д\286\012208164,0.006493525481460204,0.0
Д\286\012208168,0.00337117196044744,0.0
Д\286\012208206,0.005700277190845353,0.0
Д\286\012208210,0.004303248312750582,0.0
Д\286\012208222,0.006174692993042864,0.0
Д\286\012208244,0.0037767342872183337,0.0
Д\286\012208360,0.009295707371059303,0.0
Д\286\012208363,0.0016933585028341845,0.0
Д\286\012208382,0.003770960999993035,0.0
Д\286\012208426,0.003389515742133531,0.0
Д\286\012208437,0.01544475302852488,0.0
Д\286\012208491,0.005466696505669585,0.0
Д\286\012208506,0.003713829752530894,0.0
Д\286\012208512,0.006655482742497406,0.0
Д\286\012208565,0.0024355328972538574,0.0
Д\286\012208578,0.00320124009317267,0.0
Д\286\012208602,0.011141615691828748,0.0
Д\286\012208647,0.0038077515375798017,0.0
Д\286\012208649,0.005176445622249808,0.0
Д\286\012208662,0.011276073355160447,0.0
Д\286\012208687,0.0034807606408988993,0.0
Д\286\012208725,0.003981786887677561,0.0
Д\286\012208750,0.004728573466949938,0.0
Д\286\012208778,0.003811232772701027,0.0
Д\286\012208795,0.011089438246326177,0.0
Д\286\012208803,0.005251518380600463,0.0
Д\286\012208858,0.0055158708259986445,0.0
Д\286\012208895,0.0038507193883234665,0.0
Д\286\012208908,0.002820692155158613,0.0
Д\286\012208911,0.008108067045157494,0.0
Д\286\012208938,0.003614955541396294,0.0
Д\286\012208958,0.003847848259357563,0.0
Д\286\012208993,0.004427937374846346,0.0
Д\286\012209047,0.0016603792685036343,0.0
Д\286\012209053,0.005594147993867093,0.0
Д\286\012209103,0.004947653795376266,0.0
Д\286\012209148,0.007847329780914129,0.0
Д\286\012209203,0.008842983144013897,0.0
Д\286\012209288,0.0051133146258912935,0.0
Д\286\012209294,0.004469368976240096,0.0
Д\286\012209384,0.003514586201474063,0.0
Д\286\012209436,0.00488563553916672,0.0
Д\286\012209446,0.0030033406228555204,0.0
Д\286\012209499,0.0035994537280210318,0.0
Д\286\012209532,0.004646134039191592,0.0
Д\286\012209627,0.009258127826357447,0.0
Д\286\012209653,0.0033105743659866734,0.0
Д\286\012209664,0.006396267057522151,0.0
Д\286\012209682,0.0032531193436227544,0.0
Д\286\012209690,0.0034900585583747083,0.0
Д\286\012209715,0.0029836364331172574,0.0
Д\286\012209732,0.006005619887242092,0.0
Д\286\012209818,0.0070979793770003545,0.0
Д\286\012209899,0.012446120546646388,0.0
Д\286\012209951,0.005066069481755382,0.0
Д\286\012209965,0.004133355938640725,0.0
Д\286\012209970,0.003793189227753022,0.0
Д\286\012209986,0.006826318128767714,0.0
Д\286\012210017,0.00732268338579839,0.0
Д\286\012210042,0.0028577664406015005,0.0
Д\286\012210049,0.014897496331925648,0.0
Д\286\012210101,0.0038964980673323922,0.0
Д\286\012210115,0.00515990523333495,0.0
Д\286\012210123,0.0040102518654447,0.0
Д\286\012210145,0.010357759811110706,0.0
Д\286\012210169,0.004303248312750582,0.0
